episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
1.8580000400543213,-2.0,-0.5125703701266536,811.3518518518518,5,1,44000,0,44000,False,54,11,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_19-57-48,1636066668,30.59490704536438,340.66235971450806,91273,bruno-odyssey-mint,192.168.1.15,340.66235971450806,0,11,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000]",0.21296661283445262,1.4689558591589233,0.07485340582472155,10.25051020742592,0.0,30905.792,129.426,0.538,7434402.446,6617.911,604.42,1.616,44000,44000,44000,44000,27.859523809523807,48.31904761904762,0.15976190476190477,0.07261943935191713,0.0,2.2781249999999993,0.0010000000000000005,-0.04805133506525508,-0.12721956253317135,0.04711900494156546,-0.7830765913250626,0.014068245691480338,3.114772683061579,0.0
1.8580000400543213,-2.0,-0.5117034480489534,816.9827586206897,4,1,48000,0,48000,False,58,12,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_19-58-21,1636066701,32.237735748291016,372.9000954627991,91273,bruno-odyssey-mint,192.168.1.15,372.9000954627991,0,12,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000]",0.21290991444067292,1.4691158144323717,0.07487322902054834,10.252727107133872,0.0,31041.892,128.858,0.532,7519031.954,6628.004,603.5,1.562,48000,48000,48000,48000,37.12499999999999,49.13181818181818,0.1634090909090909,0.0736748033144874,0.0,2.2781249999999993,0.0010000000000000005,-0.09371733775272244,-0.15222892789670858,0.01808049808486655,-0.8482128503502057,0.017747529377845562,3.0765289163076748,0.0
1.8580000400543213,-2.0,-0.4609935475933936,819.9516129032259,4,1,52000,0,52000,False,62,13,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_19-58-53,1636066733,32.18175721168518,405.08185267448425,91273,bruno-odyssey-mint,192.168.1.15,405.08185267448425,0,13,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000]",0.21290386868618258,1.4695552144043207,0.0749108969829104,10.25723795261077,0.0,31260.391,127.957,0.53,7553221.682,6626.719,603.617,1.575,52000,52000,52000,52000,35.550000000000004,49.243181818181824,0.16818181818181818,0.07633716234407252,0.0,2.2781249999999993,0.0010000000000000005,-0.10602313344471997,-0.16225698313986262,0.016136652454032854,-0.7767078093944058,0.017600964302178796,3.075351850191752,0.0
1.8580000400543213,-2.0,-0.46335757501197583,828.9242424242424,4,1,56000,0,56000,False,66,14,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_19-59-24,1636066764,30.86842942237854,435.9502820968628,91273,bruno-odyssey-mint,192.168.1.15,435.9502820968628,0,14,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000]",0.2128897342055272,1.4699123622001324,0.07494278907910579,10.261368463827122,0.0,31302.165,127.787,0.532,7512298.393,6584.581,607.48,1.562,56000,56000,56000,56000,30.188372093023254,49.36511627906976,0.16279069767441862,0.07749642247679395,0.0,2.2781249999999993,0.0010000000000000005,-0.06155114271027106,-0.11581730937875646,0.02649993704611896,-0.8852664608468291,0.012188194604048288,3.0678212263250866,0.0
1.8580000400543213,-2.0,-0.42176901370706693,836.4929577464789,5,1,60000,0,60000,False,71,15,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_19-59-54,1636066794,30.664130210876465,466.61441230773926,91273,bruno-odyssey-mint,192.168.1.15,466.61441230773926,0,15,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682]",0.21286659167630453,1.4701654282180325,0.07496928817852805,10.26516383511394,0.0,31325.38,127.692,0.528,7580181.629,6590.855,606.902,1.564,60000,60000,60000,60000,28.614285714285714,49.19523809523809,0.15309523809523812,0.07586298751155614,0.0,2.2781249999999993,0.0010000000000000005,-0.13381682954458218,-0.18503633062855931,0.014606442472957556,-0.7012746374453268,0.016071576113264464,3.0633584883905227,0.0
1.8580000400543213,-2.0,-0.4142052629276326,832.1973684210526,5,1,64000,0,64000,False,76,16,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-00-25,1636066825,30.431835174560547,497.0462474822998,91273,bruno-odyssey-mint,192.168.1.15,497.0462474822998,0,16,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826]",0.21283091670105464,1.4703924094936298,0.07498451778090973,10.267674968108798,0.0,31401.643,127.382,0.529,7556623.728,6580.051,607.898,1.582,64000,64000,64000,64000,27.76904761904762,49.18333333333334,0.16476190476190475,0.07569454237766184,0.0,2.2781249999999993,0.0010000000000000005,-0.08681083688943056,-0.13762780876269423,0.020989593124437718,-0.7920830037004204,0.013092950225887995,3.0648412025103005,0.0
1.8580000400543213,-2.0,-0.3762249995023012,831.95,4,1,68000,0,68000,False,80,17,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-00-56,1636066856,31.340744256973267,528.3869917392731,91273,bruno-odyssey-mint,192.168.1.15,528.3869917392731,0,17,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197, 0.0, 0.0, 1.381600022315979, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826, 1000, 1000, 309, 1000]",0.21279663175182417,1.4705670612974187,0.07499841863191639,10.269819088811477,0.0,31510.72,126.941,0.528,7569237.988,6577.069,608.174,1.571,68000,68000,68000,68000,31.40232558139535,49.56511627906977,0.16697674418604652,0.07588175424902623,0.0,2.2781249999999993,0.0010000000000000005,-0.12633429434130428,-0.17899143270927892,0.0167086865259735,-0.7756437681054557,0.015779842939178383,3.0656464384448143,0.0
1.8580000400543213,-2.0,-0.37762352894334233,835.5294117647059,5,1,72000,0,72000,False,85,18,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-01-28,1636066888,31.33487367630005,559.7218654155731,91273,bruno-odyssey-mint,192.168.1.15,559.7218654155731,0,18,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197, 0.0, 0.0, 1.381600022315979, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826, 1000, 1000, 309, 1000, 1000, 1000, 464, 1000, 1000]",0.2127716074452032,1.4707827656549028,0.07501577533884018,10.272571555649,0.0,31490.025,127.024,0.485,8239878.199,6556.743,610.059,1.551,72000,72000,72000,72000,30.665116279069764,49.37441860465117,0.15627906976744185,0.07518920697597893,0.0,2.2781249999999993,0.0010000000000000005,-0.07341062287769971,-0.13254496049466394,0.029434516614613434,-0.9259326410549943,0.013036957895225671,3.060369025507281,0.0
1.8580000400543213,-2.0,-0.36065168494588873,842.9213483146067,4,1,76000,0,76000,False,89,19,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-01-59,1636066919,31.53761863708496,591.2594840526581,91273,bruno-odyssey-mint,192.168.1.15,591.2594840526581,0,19,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197, 0.0, 0.0, 1.381600022315979, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826, 1000, 1000, 309, 1000, 1000, 1000, 464, 1000, 1000, 1000, 1000, 1000, 1000]",0.21275765602852817,1.4710055433235927,0.0750314909905918,10.275089046627581,0.0,31420.307,127.306,0.473,8465218.225,6515.89,613.884,1.593,76000,76000,76000,76000,32.638636363636365,49.3590909090909,0.15477272727272726,0.07518920697597894,0.0,2.2781249999999993,0.0010000000000000005,-0.13258131825094743,-0.1802360414537371,0.005698266095401699,-0.8650187502625168,0.018417100450185006,3.015773751658778,0.0
1.8580000400543213,-2.0,-0.34513978451810856,849.6774193548387,4,1,80000,0,80000,False,93,20,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-02-31,1636066951,31.33720302581787,622.596687078476,91273,bruno-odyssey-mint,192.168.1.15,622.596687078476,0,20,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197, 0.0, 0.0, 1.381600022315979, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826, 1000, 1000, 309, 1000, 1000, 1000, 464, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.21273701670484388,1.4711908226858204,0.07504522329687326,10.277354071768515,0.0,31277.031,127.889,0.469,8531944.67,6526.609,612.876,1.603,80000,80000,80000,80000,32.632558139534886,49.400000000000006,0.2074418604651163,0.07533842986906648,0.0,2.2781249999999993,0.0010000000000000005,-0.162944582692017,-0.2021859095479432,0.002077131496550846,-0.8403149522760863,0.016313500679905734,3.041025988260905,0.0
1.8580000400543213,-2.0,-0.3309072160843721,855.8762886597938,4,1,84000,0,84000,False,97,21,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-03-01,1636066981,30.543575048446655,653.1402621269226,91273,bruno-odyssey-mint,192.168.1.15,653.1402621269226,0,21,"[0.0, 0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197, 0.0, 0.0, 1.381600022315979, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826, 1000, 1000, 309, 1000, 1000, 1000, 464, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.21270821087179168,1.4713075390108106,0.0750548932555725,10.279203827793976,0.0,31336.514,127.647,0.517,7732148.585,6472.537,617.996,1.6,84000,84000,84000,84000,28.830952380952382,49.35476190476191,0.1766666666666667,0.07519704163336939,0.0,2.2781249999999993,0.0010000000000000005,-0.15395487193018198,-0.1966089302083097,0.0009873464515636756,-0.9745406589200419,0.018289913742916147,3.0378617540482553,0.0
1.8580000400543213,-2.0,-0.340979999601841,859.97,4,1,88000,0,88000,False,101,22,d165f_00000,513da40517ea4401b5c456a1b4a29a8a,2021-11-04_20-03-32,1636067012,30.62287211418152,683.7631342411041,91273,bruno-odyssey-mint,192.168.1.15,683.7631342411041,0,22,"[0.0, -2.0, 0.30399999022483826, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43320000171661377, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 1.8580000400543213, 0.0, 0.0, 0.0, 0.20600000023841858, 1.5199999809265137, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0972000360488892, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6359999775886536, -2.0, 0.0, 0.11800000071525574, 0.0, 0.3479999899864197, 0.0, 0.0, 1.381600022315979, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0]","[1000, 76, 848, 1000, 1000, 1000, 205, 188, 624, 1000, 323, 988, 1000, 1000, 374, 1000, 1000, 1000, 1000, 1000, 784, 1000, 731, 1000, 1000, 899, 1000, 1000, 1000, 422, 1000, 751, 1000, 667, 1000, 13, 1000, 71, 1000, 1000, 1000, 897, 240, 1000, 1000, 1000, 751, 1000, 452, 1000, 509, 1000, 1000, 1000, 1000, 572, 1000, 452, 1000, 1000, 1000, 872, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 682, 89, 1000, 941, 1000, 826, 1000, 1000, 309, 1000, 1000, 1000, 464, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 977, 1000]",0.2125670380102401,1.4709973400131235,0.07503884031932963,10.278040687775217,0.0,31124.759,128.515,0.524,7626700.609,6468.121,618.418,1.605,88000,88000,88000,88000,28.226190476190474,49.27619047619047,0.18023809523809525,0.0761215312054404,0.0,2.2781249999999993,0.0010000000000000005,0.004104993541684923,-0.07100443663175708,0.05023391763944121,-0.9573244269817106,0.010919290440978034,3.0368969525060345,0.0
